t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
9.33498, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.355, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.374932, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.394335, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.41456, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.4351, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.455047, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.475527, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.494954, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.514899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.534672, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.55454, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.575518, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.59449, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.614245, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.634753, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.65418, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.674235, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.695221, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.715006, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.734157, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.75495, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.774735, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.794236, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
